month,day,year,temp[c]
12,1,2002,-7.324
1,1,2003,-3.8480000000000008
2,1,2003,-6.790000000000001
3,1,2003,0.10100000000000146
4,1,2003,7.984999999999999
5,1,2003,19.828
6,1,2003,19.999
7,1,2003,21.671000000000003
8,1,2003,22.252000000000002
9,1,2003,15.588000000000001
10,1,2003,9.321
11,1,2003,4.7780000000000005
12,1,2003,0.3590000000000002
1,1,2004,-2.0840000000000005
2,1,2004,-1.394
3,1,2004,5.196999999999999
4,1,2004,10.039
5,1,2004,14.509
6,1,2004,18.519
7,1,2004,21.442000000000004
8,1,2004,21.083
9,1,2004,16.253
10,1,2004,10.247000000000002
11,1,2004,4.549999999999999
12,1,2004,1.3539999999999985
1,1,2005,0.6289999999999986
2,1,2005,-3.2769999999999992
3,1,2005,0.3960000000000008
4,1,2005,10.581
5,1,2005,17.503
6,1,2005,18.824
7,1,2005,22.473000000000006
8,1,2005,22.477000000000004
9,1,2005,18.149
10,1,2005,10.106000000000002
11,1,2005,3.675000000000001
12,1,2005,0.6199999999999999
1,1,2006,-7.671
2,1,2006,-4.8919999999999995
3,1,2006,2.1449999999999987
4,1,2006,10.047
5,1,2006,15.176
6,1,2006,20.216
7,1,2006,21.760000000000005
8,1,2006,22.91
9,1,2006,17.03
10,1,2006,10.748999999999999
11,1,2006,4.154000000000002
12,1,2006,2.0120000000000005
1,1,2007,2.6200000000000006
2,1,2007,-1.2569999999999995
3,1,2007,5.850999999999998
4,1,2007,9.241999999999999
5,1,2007,19.185000000000002
6,1,2007,22.834000000000003
7,1,2007,25.053
8,1,2007,24.252
9,1,2007,16.648
10,1,2007,11.041000000000002
11,1,2007,2.208999999999999
12,1,2007,-0.3640000000000004
1,1,2008,-3.6780000000000004
2,1,2008,0.2840000000000013
3,1,2008,6.0630000000000015
4,1,2008,10.715
5,1,2008,14.952000000000002
6,1,2008,20.458
7,1,2008,22.438000000000002
8,1,2008,23.596999999999998
9,1,2008,15.489000000000003
10,1,2008,11.326
11,1,2008,4.708000000000002
12,1,2008,-0.11600000000000006
1,1,2009,-2.7059999999999995
2,1,2009,0.7559999999999987
3,1,2009,3.4800000000000018
4,1,2009,10.283
5,1,2009,15.859
6,1,2009,22.135
7,1,2009,23.711000000000002
8,1,2009,21.313
9,1,2009,17.657000000000004
10,1,2009,11.168000000000003
11,1,2009,5.728999999999998
12,1,2009,-1.0550000000000006
1,1,2010,-5.8020000000000005
2,1,2010,-1.8230000000000008
3,1,2010,2.4960000000000013
4,1,2010,10.191999999999998
5,1,2010,17.352000000000004
6,1,2010,21.958000000000002
7,1,2010,24.514000000000006
8,1,2010,25.753000000000004
9,1,2010,16.824
10,1,2010,7.166000000000001
11,1,2010,9.744000000000002
12,1,2010,-0.8759999999999993
1,1,2011,-3.4560000000000004
2,1,2011,-4.731
3,1,2011,2.127000000000001
4,1,2011,9.517000000000001
5,1,2011,16.762
6,1,2011,21.138
7,1,2011,23.814000000000004
8,1,2011,21.563000000000002
9,1,2011,17.625
10,1,2011,8.499
11,1,2011,1.7580000000000005
12,1,2011,2.432000000000001
1,1,2012,-3.1950000000000007
2,1,2012,-8.606
3,1,2012,2.376000000000001
4,1,2012,12.776000000000002
5,1,2012,19.835
6,1,2012,22.836
7,1,2012,25.674000000000003
8,1,2012,23.086000000000002
9,1,2012,18.322999999999997
10,1,2012,12.864999999999998
11,1,2012,5.623000000000001
12,1,2012,-2.847000000000001
1,1,2013,-2.0400000000000005
2,1,2013,1.233
3,1,2013,1.9329999999999992
4,1,2013,11.431000000000001
5,1,2013,19.732000000000003
6,1,2013,22.232000000000003
7,1,2013,22.472000000000005
8,1,2013,22.861
9,1,2013,
